Customer_Id,Churn,Gender,Senior_Citizen,Partner,Dependents,Tenure,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_Tv,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Charges_Monthly,Charges_Total,Total_Days,Charges_Daily,Faixa_Valor_Total,Faixa_Charges_Daily,Grupo_Idade,Tenure_Faixa,Grupo,Churn_Label
1329-VHWNP,0.0,Female,0,0,0,7,0,3,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),25.05,189.95,210,0.9045238095238095,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
1333-PBMXB,0.0,Female,0,1,1,54,1,1,No,3,3,3,3,3,3,One year,1,Bank transfer (automatic),24.75,1342.15,1620,0.8284876543209877,1000-1500,0-1,Não Idoso,48-59,Não Idoso,Não Churn
1334-FJSVR,1.0,Male,0,0,0,1,0,3,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.25,24.25,30,0.8083333333333333,0-250,0-1,Não Idoso,0-11,Não Idoso,Churn
1334-PDUKM,0.0,Female,0,1,0,68,1,1,Fiber optic,0,1,1,0,0,0,One year,0,Credit card (automatic),86.45,5762.95,2040,2.824975490196078,2000+,2-3,Não Idoso,60-71,Não Idoso,Não Churn
1335-HQMKX,0.0,Female,0,1,0,72,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,101.35,7323.15,2160,3.390347222222222,2000+,3-4,Não Idoso,,Não Idoso,Não Churn
1335-MXCSE,0.0,Male,0,1,1,55,1,0,DSL,0,0,1,1,0,0,Two year,1,Credit card (automatic),55.25,3119.9,1650,1.890848484848485,2000+,1-2,Não Idoso,48-59,Não Idoso,Não Churn
1335-NTIUC,0.0,Male,0,0,0,9,0,3,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.95,190.25,270,0.7046296296296296,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
1336-EZFZY,0.0,Female,0,0,0,4,1,0,No,3,3,3,3,3,3,Month-to-month,0,Mailed check,20.05,83.3,120,0.6941666666666666,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
1337-BOZWO,0.0,Male,0,1,1,18,0,3,DSL,0,1,1,0,1,0,One year,0,Credit card (automatic),46.4,812.4,540,1.5044444444444445,750-1000,1-2,Não Idoso,12-23,Não Idoso,Não Churn
1338-CECEE,0.0,Male,0,1,1,41,1,1,DSL,0,1,1,0,1,0,One year,0,Bank transfer (automatic),68.5,2839.95,1230,2.30890243902439,2000+,2-3,Não Idoso,36-47,Não Idoso,Não Churn
1342-JPNKI,1.0,Male,0,0,0,10,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),86.05,834.1,300,2.7803333333333335,750-1000,2-3,Não Idoso,0-11,Não Idoso,Churn
1343-EHPYB,1.0,Male,0,1,0,63,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,103.4,6603.0,1890,3.4936507936507937,2000+,3-4,Não Idoso,60-71,Não Idoso,Churn
1345-GKDZZ,0.0,Male,0,0,1,6,1,0,No,3,3,3,3,3,3,Month-to-month,0,Mailed check,19.55,128.6,180,0.7144444444444444,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
1345-ZUKID,0.0,Male,0,0,0,14,1,0,No,3,3,3,3,3,3,One year,0,Mailed check,19.35,324.8,420,0.7733333333333333,250-500,0-1,Não Idoso,12-23,Não Idoso,Não Churn
1346-PJWTK,0.0,Male,0,1,0,61,1,0,Fiber optic,0,1,1,1,0,1,Month-to-month,0,Credit card (automatic),94.15,5731.85,1830,3.1321584699453555,2000+,3-4,Não Idoso,60-71,Não Idoso,Não Churn
1346-UFHAX,0.0,Female,0,0,0,13,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),80.0,1029.35,390,2.639358974358974,1000-1500,2-3,Não Idoso,12-23,Não Idoso,Não Churn
1347-KTTTA,0.0,Male,0,1,0,64,1,0,Fiber optic,0,1,1,1,1,1,One year,1,Credit card (automatic),102.45,6654.1,1920,3.4656770833333335,2000+,3-4,Não Idoso,60-71,Não Idoso,Não Churn
1349-WXNGG,1.0,Male,0,0,0,1,1,0,No,3,3,3,3,3,3,Month-to-month,0,Bank transfer (automatic),20.05,20.05,30,0.6683333333333333,0-250,0-1,Não Idoso,0-11,Não Idoso,Churn
1352-HNSAW,0.0,Female,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),115.6,8220.4,2160,3.8057407407407404,2000+,3-4,Não Idoso,,Não Idoso,Não Churn
1352-VHKAJ,0.0,Male,0,1,1,27,1,1,DSL,0,0,0,1,1,1,Month-to-month,0,Bank transfer (automatic),71.6,1957.1,810,2.4161728395061726,1500-2000,2-3,Não Idoso,24-35,Não Idoso,Não Churn
1353-GHZOS,0.0,Male,0,1,0,22,1,0,DSL,1,0,0,0,1,0,One year,1,Bank transfer (automatic),59.75,1374.35,660,2.0823484848484846,1000-1500,2-3,Não Idoso,12-23,Não Idoso,Não Churn
1353-LJWEM,0.0,Male,0,0,0,11,1,0,DSL,0,1,1,1,0,0,Month-to-month,1,Electronic check,60.9,688.5,330,2.0863636363636364,500-750,2-3,Não Idoso,0-11,Não Idoso,Não Churn
1354-YZFNB,0.0,Male,0,1,1,4,1,0,No,3,3,3,3,3,3,Two year,0,Credit card (automatic),19.55,68.8,120,0.5733333333333334,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
1355-KUSBG,0.0,Female,0,1,1,7,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,48.8,349.8,210,1.6657142857142857,250-500,1-2,Não Idoso,0-11,Não Idoso,Não Churn
1356-MKYSK,0.0,Male,0,0,0,6,1,0,DSL,1,0,1,1,1,1,Month-to-month,0,Credit card (automatic),78.65,483.3,180,2.685,250-500,2-3,Não Idoso,0-11,Não Idoso,Não Churn
1357-BIJKI,0.0,Male,0,1,0,50,1,1,Fiber optic,0,1,0,0,1,1,One year,1,Electronic check,98.25,4858.7,1500,3.239133333333333,2000+,3-4,Não Idoso,48-59,Não Idoso,Não Churn
1357-MVDOZ,0.0,Male,0,1,1,11,1,0,DSL,0,0,1,0,1,0,Month-to-month,1,Bank transfer (automatic),59.65,683.25,330,2.0704545454545453,500-750,2-3,Não Idoso,0-11,Não Idoso,Não Churn
1360-JYXKQ,0.0,Female,1,1,0,54,1,0,Fiber optic,0,0,1,1,1,1,One year,1,Electronic check,99.1,5437.1,1620,3.3562345679012346,2000+,3-4,Idoso,48-59,Idoso,Não Churn
1360-RCYRT,0.0,Male,0,1,1,23,0,3,DSL,0,0,0,1,0,0,Month-to-month,1,Bank transfer (automatic),30.35,678.75,690,0.9836956521739131,500-750,0-1,Não Idoso,12-23,Não Idoso,Não Churn
1360-XFJMR,0.0,Female,0,1,0,67,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Credit card (automatic),109.7,7344.45,2010,3.653955223880597,2000+,3-4,Não Idoso,60-71,Não Idoso,Não Churn
1363-TXLSL,1.0,Male,1,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.3,70.3,30,2.3433333333333333,0-250,2-3,Idoso,0-11,Idoso,Churn
1370-GGAWX,0.0,Female,0,0,0,46,1,1,Fiber optic,0,1,1,0,0,1,One year,1,Electronic check,94.15,4408.45,1380,3.194528985507246,2000+,3-4,Não Idoso,36-47,Não Idoso,Não Churn
1371-OJCEK,0.0,Female,0,0,0,48,1,1,No,3,3,3,3,3,3,One year,0,Bank transfer (automatic),24.35,1133.7,1440,0.7872916666666667,1000-1500,0-1,Não Idoso,48-59,Não Idoso,Não Churn
1371-WEPDS,0.0,Male,1,1,0,40,1,0,DSL,0,0,0,0,0,1,One year,0,Electronic check,55.8,2283.3,1200,1.9027500000000002,2000+,1-2,Idoso,36-47,Idoso,Não Churn
1373-ORVIZ,1.0,Female,0,1,1,11,1,1,DSL,0,0,0,1,0,1,Month-to-month,1,Electronic check,66.35,740.8,330,2.2448484848484846,500-750,2-3,Não Idoso,0-11,Não Idoso,Churn
1374-DMZUI,1.0,Female,1,0,0,4,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.3,424.45,120,3.5370833333333334,250-500,3-4,Idoso,0-11,Idoso,Churn
1376-HHBDV,0.0,Female,0,0,0,30,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,48.8,1536.75,900,1.7075,1500-2000,1-2,Não Idoso,24-35,Não Idoso,Não Churn
1379-FRVEB,0.0,Male,0,0,1,15,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,91.0,1430.05,450,3.177888888888889,1000-1500,3-4,Não Idoso,12-23,Não Idoso,Não Churn
1383-EZRWL,1.0,Female,0,0,0,7,1,0,No,3,3,3,3,3,3,Month-to-month,0,Mailed check,20.05,164.85,210,0.7849999999999999,0-250,0-1,Não Idoso,0-11,Não Idoso,Churn
1384-RCUXW,0.0,Male,0,0,0,16,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,80.55,1248.9,480,2.601875,1000-1500,2-3,Não Idoso,12-23,Não Idoso,Não Churn
1385-TQOZW,0.0,Female,0,0,0,9,1,0,No,3,3,3,3,3,3,Month-to-month,1,Credit card (automatic),20.45,147.55,270,0.5464814814814816,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
1386-ZIKUV,0.0,Male,0,0,0,7,1,0,No,3,3,3,3,3,3,Month-to-month,1,Mailed check,18.95,130.55,210,0.6216666666666667,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
1389-CXMLU,1.0,Male,1,0,0,3,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Electronic check,91.05,289.1,90,3.2122222222222225,250-500,3-4,Idoso,0-11,Idoso,Churn
1389-WNUIB,0.0,Female,0,1,1,20,1,1,DSL,1,0,0,0,1,1,One year,0,Bank transfer (automatic),76.0,1588.75,600,2.6479166666666667,1500-2000,2-3,Não Idoso,12-23,Não Idoso,Não Churn
1391-UBDAR,0.0,Male,0,0,0,11,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,72.9,818.45,330,2.4801515151515154,750-1000,2-3,Não Idoso,0-11,Não Idoso,Não Churn
1393-IMKZG,0.0,Female,0,0,0,1,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,95.85,95.85,30,3.195,0-250,3-4,Não Idoso,0-11,Não Idoso,Não Churn
1394-SUIUH,0.0,Female,1,1,0,44,1,0,Fiber optic,1,1,0,1,0,0,Month-to-month,1,Electronic check,85.15,3670.5,1320,2.7806818181818183,2000+,2-3,Idoso,36-47,Idoso,Não Churn
1395-OFUWC,0.0,Male,0,1,1,43,0,3,DSL,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),29.3,1224.05,1290,0.948875968992248,1000-1500,0-1,Não Idoso,36-47,Não Idoso,Não Churn
1395-WSWXR,0.0,Male,0,0,0,24,1,0,No,3,3,3,3,3,3,Two year,0,Mailed check,20.75,487.05,720,0.6764583333333334,250-500,0-1,Não Idoso,24-35,Não Idoso,Não Churn
1396-QWFBJ,1.0,Female,0,1,1,21,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.05,1565.7,630,2.4852380952380955,1500-2000,2-3,Não Idoso,12-23,Não Idoso,Churn
1397-XKKWR,0.0,Male,0,0,0,7,0,3,DSL,1,0,1,0,0,0,One year,0,Mailed check,35.3,264.8,210,1.260952380952381,250-500,1-2,Não Idoso,0-11,Não Idoso,Não Churn
1399-OUPJN,0.0,Female,0,1,1,57,1,0,No,3,3,3,3,3,3,Two year,0,Bank transfer (automatic),19.75,1272.05,1710,0.7438888888888888,1000-1500,0-1,Não Idoso,48-59,Não Idoso,Não Churn
1399-UBQIU,0.0,Male,0,0,0,11,1,0,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,69.35,712.25,330,2.158333333333333,500-750,2-3,Não Idoso,0-11,Não Idoso,Não Churn
1400-MMYXY,1.0,Male,1,1,0,3,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.9,334.65,90,3.7183333333333333,250-500,3-4,Idoso,0-11,Idoso,Churn
1400-WIVLL,0.0,Male,0,1,0,57,1,1,Fiber optic,0,0,1,1,1,1,Two year,0,Electronic check,107.95,5969.85,1710,3.491140350877193,2000+,3-4,Não Idoso,48-59,Não Idoso,Não Churn
1401-FTHFQ,0.0,Male,0,1,1,23,1,0,No,3,3,3,3,3,3,One year,1,Credit card (automatic),20.0,445.3,690,0.6453623188405797,250-500,0-1,Não Idoso,12-23,Não Idoso,Não Churn
1402-PTHGN,0.0,Female,0,1,1,18,1,0,DSL,1,1,0,1,0,0,One year,1,Mailed check,61.5,1087.45,540,2.0137962962962965,1000-1500,2-3,Não Idoso,12-23,Não Idoso,Não Churn
1403-GYAFU,0.0,Male,0,1,1,70,1,0,No,3,3,3,3,3,3,Two year,0,Credit card (automatic),20.05,1360.25,2100,0.6477380952380952,1000-1500,0-1,Não Idoso,60-71,Não Idoso,Não Churn
1403-LKLIK,0.0,Female,0,1,1,33,1,0,No,3,3,3,3,3,3,One year,0,Mailed check,20.1,579.4,990,0.5852525252525252,500-750,0-1,Não Idoso,24-35,Não Idoso,Não Churn
1406-PUQVY,0.0,Male,0,0,1,1,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,49.9,49.9,30,1.6633333333333333,0-250,1-2,Não Idoso,0-11,Não Idoso,Não Churn
1407-DIGZV,0.0,Female,0,1,1,3,1,0,No,3,3,3,3,3,3,Two year,0,Mailed check,19.1,52.0,90,0.5777777777777777,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
1409-PHXTF,0.0,Male,1,1,0,54,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,110.45,6077.75,1620,3.7516975308641975,2000+,3-4,Idoso,48-59,Idoso,Não Churn
1410-RSCMR,0.0,Male,0,1,1,7,1,0,DSL,1,0,1,1,0,1,Month-to-month,1,Credit card (automatic),71.35,515.75,210,2.455952380952381,500-750,2-3,Não Idoso,0-11,Não Idoso,Não Churn
1414-YADCW,0.0,Male,0,1,0,70,1,0,Fiber optic,1,1,0,1,0,0,Two year,0,Bank transfer (automatic),84.6,5706.2,2100,2.7172380952380952,2000+,2-3,Não Idoso,60-71,Não Idoso,Não Churn
1415-YFWLT,1.0,Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.3,89.3,30,2.9766666666666666,0-250,2-3,Idoso,0-11,Idoso,Churn
1421-HCERK,0.0,Male,1,1,0,30,1,1,Fiber optic,1,1,1,1,1,0,Month-to-month,1,Bank transfer (automatic),105.7,3181.8,900,3.5353333333333334,2000+,3-4,Idoso,24-35,Idoso,Não Churn
1422-DGUBX,0.0,Male,0,1,0,32,1,1,Fiber optic,0,0,0,1,0,0,One year,1,Electronic check,79.25,2619.15,960,2.72828125,2000+,2-3,Não Idoso,24-35,Não Idoso,Não Churn
1423-BMPBQ,0.0,Female,0,1,1,1,1,0,No,3,3,3,3,3,3,Month-to-month,1,Mailed check,19.0,19.0,30,0.6333333333333333,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
1427-VERSM,0.0,Female,0,1,0,56,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,98.7,5669.5,1680,3.374702380952381,2000+,3-4,Não Idoso,48-59,Não Idoso,Não Churn
1428-GTBJJ,1.0,Male,0,0,0,11,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.55,824.75,330,2.499242424242424,750-1000,2-3,Não Idoso,0-11,Não Idoso,Churn
1428-IEDPR,0.0,Male,0,0,0,52,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Electronic check,109.3,5731.4,1560,3.6739743589743585,2000+,3-4,Não Idoso,48-59,Não Idoso,Não Churn
1429-UYJSV,0.0,Female,0,0,0,12,1,0,No,3,3,3,3,3,3,One year,0,Mailed check,19.7,260.9,360,0.7247222222222222,250-500,0-1,Não Idoso,12-23,Não Idoso,Não Churn
1430-SFQSA,0.0,Male,0,0,0,29,0,3,DSL,1,0,0,1,0,0,One year,0,Mailed check,35.6,1072.6,870,1.2328735632183907,1000-1500,1-2,Não Idoso,24-35,Não Idoso,Não Churn
1431-AIDJQ,0.0,Male,0,1,1,33,1,0,DSL,0,1,1,1,1,1,Two year,0,Credit card (automatic),82.1,2603.1,990,2.6293939393939394,2000+,2-3,Não Idoso,24-35,Não Idoso,Não Churn
1431-CYWMH,0.0,Female,0,1,1,22,1,0,No,3,3,3,3,3,3,Month-to-month,0,Bank transfer (automatic),19.05,454.05,660,0.6879545454545455,250-500,0-1,Não Idoso,12-23,Não Idoso,Não Churn
1432-FPAXX,1.0,Female,0,0,0,29,0,3,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,30.6,856.35,870,0.9843103448275863,750-1000,0-1,Não Idoso,24-35,Não Idoso,Churn
1436-ZMJAN,0.0,Female,0,1,0,10,1,0,DSL,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),67.8,653.15,300,2.1771666666666665,500-750,2-3,Não Idoso,0-11,Não Idoso,Não Churn
1439-LCGVL,0.0,Female,0,1,0,26,1,0,No,3,3,3,3,3,3,One year,0,Mailed check,19.2,459.6,780,0.5892307692307692,250-500,0-1,Não Idoso,24-35,Não Idoso,Não Churn
1442-BQPVU,0.0,Female,0,0,0,13,0,3,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,29.15,357.15,390,0.9157692307692307,250-500,0-1,Não Idoso,12-23,Não Idoso,Não Churn
1442-OKRJE,0.0,Male,0,1,1,66,1,0,Fiber optic,1,1,1,0,1,1,One year,1,Bank transfer (automatic),103.15,7031.3,1980,3.5511616161616164,2000+,3-4,Não Idoso,60-71,Não Idoso,Não Churn
1444-VVSGW,1.0,Male,0,1,0,70,1,1,Fiber optic,1,1,1,1,1,1,One year,0,Credit card (automatic),115.65,7968.85,2100,3.7946904761904765,2000+,3-4,Não Idoso,60-71,Não Idoso,Churn
1447-GIQMR,1.0,Male,0,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.15,69.15,30,2.305,0-250,2-3,Não Idoso,0-11,Não Idoso,Churn
1447-PJGGA,1.0,Female,0,0,0,57,1,0,Fiber optic,0,0,1,0,1,1,Two year,1,Electronic check,95.25,5464.65,1710,3.1957017543859645,2000+,3-4,Não Idoso,48-59,Não Idoso,Churn
1448-CYWKC,0.0,Female,0,1,1,58,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),105.2,6225.4,1740,3.577816091954023,2000+,3-4,Não Idoso,48-59,Não Idoso,Não Churn
1448-PWKYE,1.0,Male,0,1,1,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,80.0,80.0,30,2.6666666666666665,0-250,2-3,Não Idoso,0-11,Não Idoso,Churn
1449-XQEMT,1.0,Male,0,0,0,3,1,0,No,3,3,3,3,3,3,Month-to-month,1,Mailed check,19.8,58.15,90,0.6461111111111111,0-250,0-1,Não Idoso,0-11,Não Idoso,Churn
1450-GALXR,1.0,Female,0,0,0,10,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,98.5,1058.25,300,3.5275,1000-1500,3-4,Não Idoso,0-11,Não Idoso,Churn
1450-SKCVI,1.0,Female,0,0,0,56,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,73.85,4092.85,1680,2.4362202380952382,2000+,2-3,Não Idoso,48-59,Não Idoso,Churn
1452-KIOVK,0.0,Male,0,0,1,22,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),89.1,1949.4,660,2.9536363636363636,1500-2000,2-3,Não Idoso,12-23,Não Idoso,Não Churn
1452-UZOSF,0.0,Male,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,0,Two year,1,Credit card (automatic),106.1,7548.6,2160,3.4947222222222223,2000+,3-4,Não Idoso,,Não Idoso,Não Churn
1452-VOQCH,0.0,Male,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.1,75.1,30,2.503333333333333,0-250,2-3,Não Idoso,0-11,Não Idoso,Não Churn
1452-XRSJV,0.0,Female,0,1,1,39,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Credit card (automatic),51.05,2066.0,1170,1.7658119658119658,2000+,1-2,Não Idoso,36-47,Não Idoso,Não Churn
1453-RZFON,0.0,Female,0,0,1,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,49.9,49.9,30,1.6633333333333333,0-250,1-2,Não Idoso,0-11,Não Idoso,Não Churn
1455-ESIQH,1.0,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.1,89.1,30,2.9699999999999998,0-250,2-3,Não Idoso,0-11,Não Idoso,Churn
1455-HFBXA,0.0,Male,0,1,0,52,1,1,Fiber optic,1,0,1,1,0,0,Two year,1,Credit card (automatic),91.6,4627.8,1560,2.9665384615384616,2000+,2-3,Não Idoso,48-59,Não Idoso,Não Churn
1455-UGQVH,1.0,Male,0,1,0,10,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,98.5,1037.75,300,3.4591666666666665,1000-1500,3-4,Não Idoso,0-11,Não Idoso,Churn
1456-TWCGB,0.0,Male,0,0,0,4,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,49.25,208.45,120,1.7370833333333333,0-250,1-2,Não Idoso,0-11,Não Idoso,Não Churn
1459-QNFQT,0.0,Male,0,1,1,70,0,3,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),59.5,4144.8,2100,1.9737142857142858,2000+,1-2,Não Idoso,60-71,Não Idoso,Não Churn
1460-UZPRJ,0.0,Male,0,1,0,60,1,0,No,3,3,3,3,3,3,Two year,0,Mailed check,19.95,1258.15,1800,0.6989722222222223,1000-1500,0-1,Não Idoso,60-71,Não Idoso,Não Churn
1465-LNTLJ,0.0,Male,1,1,0,8,1,0,DSL,0,0,1,1,0,1,Month-to-month,1,Credit card (automatic),64.4,581.7,240,2.42375,500-750,2-3,Idoso,0-11,Idoso,Não Churn
1465-VINDH,1.0,Female,0,1,1,10,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Credit card (automatic),102.1,1068.85,300,3.562833333333333,1000-1500,3-4,Não Idoso,0-11,Não Idoso,Churn
1465-WCZVT,0.0,Female,0,1,1,3,1,0,No,3,3,3,3,3,3,Month-to-month,0,Mailed check,19.65,60.65,90,0.6738888888888889,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
1468-DEFNC,0.0,Male,1,1,1,64,1,1,No,3,3,3,3,3,3,Two year,1,Bank transfer (automatic),24.4,1548.65,1920,0.8065885416666667,1500-2000,0-1,Idoso,60-71,Idoso,Não Churn
1469-LBJQJ,0.0,Female,0,1,0,66,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.2,6936.85,1980,3.503459595959596,2000+,3-4,Não Idoso,60-71,Não Idoso,Não Churn
1470-PSXNM,0.0,Male,0,1,1,49,1,1,Fiber optic,0,1,1,0,1,0,One year,1,Electronic check,93.65,4520.15,1470,3.0749319727891153,2000+,3-4,Não Idoso,48-59,Não Idoso,Não Churn
1471-GIQKQ,0.0,Female,0,0,0,1,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,49.95,49.95,30,1.665,0-250,1-2,Não Idoso,0-11,Não Idoso,Não Churn
1472-TNCWL,0.0,Male,0,0,1,36,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,94.7,3512.5,1080,3.252314814814815,2000+,3-4,Não Idoso,36-47,Não Idoso,Não Churn
1474-JUWSM,0.0,Female,0,1,0,58,1,1,DSL,1,0,0,1,0,1,One year,1,Electronic check,68.4,3972.25,1740,2.2829022988505745,2000+,2-3,Não Idoso,48-59,Não Idoso,Não Churn
1475-VWVDO,0.0,Male,0,0,0,7,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,74.9,490.55,210,2.335952380952381,250-500,2-3,Não Idoso,0-11,Não Idoso,Não Churn
1478-VPOAD,0.0,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,43.8,43.8,30,1.46,0-250,1-2,Não Idoso,0-11,Não Idoso,Não Churn
1480-BKXGA,0.0,Male,1,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),116.05,8404.9,2160,3.891157407407407,2000+,3-4,Idoso,,Idoso,Não Churn
1480-IVEVR,0.0,Male,1,1,0,35,1,1,Fiber optic,0,0,1,0,0,0,One year,1,Bank transfer (automatic),81.6,2815.25,1050,2.6811904761904763,2000+,2-3,Idoso,24-35,Idoso,Não Churn
1481-ZUWZA,1.0,Male,0,0,0,28,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Credit card (automatic),94.5,2659.4,840,3.165952380952381,2000+,3-4,Não Idoso,24-35,Não Idoso,Churn
1482-OXZSY,0.0,Male,0,0,0,30,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),100.4,2936.25,900,3.2625,2000+,3-4,Não Idoso,24-35,Não Idoso,Não Churn
1485-YDHMM,0.0,Male,0,1,1,52,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Bank transfer (automatic),93.25,4631.7,1560,2.9690384615384615,2000+,2-3,Não Idoso,48-59,Não Idoso,Não Churn
1488-PBLJN,0.0,Female,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),116.85,8477.7,2160,3.9248611111111114,2000+,3-4,Não Idoso,,Não Idoso,Não Churn
1488-SYSFC,0.0,Male,0,1,1,31,1,0,No,3,3,3,3,3,3,Month-to-month,1,Electronic check,20.65,702.05,930,0.7548924731182796,500-750,0-1,Não Idoso,24-35,Não Idoso,Não Churn
1492-KGETH,0.0,Male,0,1,1,70,1,1,DSL,1,1,1,1,0,1,One year,0,Bank transfer (automatic),78.35,5445.95,2100,2.593309523809524,2000+,2-3,Não Idoso,60-71,Não Idoso,Não Churn
1492-QGCLU,0.0,Male,0,1,1,53,1,1,DSL,1,0,1,1,1,1,Month-to-month,0,Electronic check,85.7,4616.1,1590,2.9032075471698113,2000+,2-3,Não Idoso,48-59,Não Idoso,Não Churn
1493-AMTIE,1.0,Male,0,0,0,1,1,0,No,3,3,3,3,3,3,Month-to-month,1,Bank transfer (automatic),20.2,20.2,30,0.6733333333333333,0-250,0-1,Não Idoso,0-11,Não Idoso,Churn
1494-EJZDW,0.0,Female,0,1,1,10,1,0,No,3,3,3,3,3,3,Two year,0,Mailed check,20.15,220.8,300,0.736,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
1496-GGSUK,1.0,Female,1,0,0,1,0,3,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,25.7,25.7,30,0.8566666666666667,0-250,0-1,Idoso,0-11,Idoso,Churn
1498-DQNRX,0.0,Female,0,1,0,29,1,0,No,3,3,3,3,3,3,Month-to-month,0,Mailed check,19.85,573.05,870,0.6586781609195401,500-750,0-1,Não Idoso,24-35,Não Idoso,Não Churn
1498-NHTLT,0.0,Male,0,1,1,59,1,0,DSL,1,1,1,1,1,1,Two year,1,Electronic check,86.75,5186.0,1770,2.929943502824859,2000+,2-3,Não Idoso,48-59,Não Idoso,Não Churn
